filename,path,width,height,class,xmin,ymin,xmax,ymax
13205.jpg,UECFOOD256/100/13205.jpg,640,480,goya chanpuru,0,52,640,452
13206.jpg,UECFOOD256/100/13206.jpg,600,400,goya chanpuru,0,0,600,400
13207.jpg,UECFOOD256/100/13207.jpg,380,280,goya chanpuru,39,58,328,220
1321.jpg,UECFOOD256/14/1321.jpg,449,337,roll bread,68,29,406,317
132100.jpg,UECFOOD256/132/132100.jpg,535,467,french bread,8,5,519,455
132116.jpg,UECFOOD256/132/132116.jpg,640,209,french bread,10,6,620,193
1322.jpg,UECFOOD256/14/1322.jpg,240,180,roll bread,58,12,216,156
132226.jpg,UECFOOD256/132/132226.jpg,407,612,french bread,16,25,381,530
132246.jpg,UECFOOD256/132/132246.jpg,500,251,french bread,15,8,495,243
132251.jpg,UECFOOD256/132/132251.jpg,612,408,french bread,1,1,594,396
13226.jpg,UECFOOD256/12/13226.jpg,450,338,toast,165,160,362,322
132260.jpg,UECFOOD256/132/132260.jpg,612,407,french bread,9,6,573,395
132266.jpg,UECFOOD256/132/132266.jpg,612,407,french bread,3,30,594,396
132271.jpg,UECFOOD256/132/132271.jpg,612,408,french bread,15,13,604,397
132282.jpg,UECFOOD256/132/132282.jpg,500,375,french bread,40,25,454,364
132284.jpg,UECFOOD256/132/132284.jpg,500,220,french bread,26,1,482,207
13229.jpg,UECFOOD256/128/13229.jpg,577,433,minestrone,72,14,485,398
132296.jpg,UECFOOD256/194/132296.jpg,500,500,stewed pork leg,29,54,481,472
1323.jpg,UECFOOD256/14/1323.jpg,449,337,roll bread,40,24,407,309
13230.jpg,UECFOOD256/112/13230.jpg,578,432,kushikatu,36,100,568,428
132322.jpg,UECFOOD256/194/132322.jpg,500,500,stewed pork leg,81,89,406,410
13233.jpg,UECFOOD256/93/13233.jpg,320,240,kinpira-style sauteed burdock,217,6,288,68
13236.jpg,UECFOOD256/36/13236.jpg,320,240,miso soup,213,8,316,98
132366.jpg,UECFOOD256/194/132366.jpg,500,500,stewed pork leg,39,35,465,452
13237.jpg,UECFOOD256/74/13237.jpg,320,240,simmered pork,176,0,312,62
132375.jpg,UECFOOD256/132/132375.jpg,500,375,french bread,12,23,470,350
132376.jpg,UECFOOD256/194/132376.jpg,500,500,stewed pork leg,17,10,492,493
1324.jpg,UECFOOD256/14/1324.jpg,300,225,roll bread,55,7,291,174
132407.jpg,UECFOOD256/194/132407.jpg,500,500,stewed pork leg,15,12,485,483
132418.jpg,UECFOOD256/132/132418.jpg,577,433,french bread,14,14,571,413
132426.jpg,UECFOOD256/194/132426.jpg,500,500,stewed pork leg,12,33,484,495
13243.jpg,UECFOOD256/76/13243.jpg,640,480,sashimi bowl,20,206,278,448
132436.jpg,UECFOOD256/194/132436.jpg,500,500,stewed pork leg,21,37,457,489
13244.jpg,UECFOOD256/99/13244.jpg,800,600,mixed rice,128,313,443,551
132442.jpg,UECFOOD256/194/132442.jpg,500,500,stewed pork leg,7,20,481,466
132449.jpg,UECFOOD256/194/132449.jpg,500,500,stewed pork leg,35,41,470,458
13246.jpg,UECFOOD256/45/13246.jpg,640,480,fried fish,152,364,472,472
13247.jpg,UECFOOD256/128/13247.jpg,433,577,minestrone,12,26,424,543
1325.jpg,UECFOOD256/14/1325.jpg,285,234,roll bread,12,24,251,206
132553.jpg,UECFOOD256/132/132553.jpg,500,333,french bread,12,9,406,320
132559.jpg,UECFOOD256/132/132559.jpg,611,408,french bread,3,10,591,394
1326.jpg,UECFOOD256/14/1326.jpg,225,168,roll bread,153,12,212,74
13262.jpg,UECFOOD256/67/13262.jpg,640,480,omelet,412,132,608,340
132621.jpg,UECFOOD256/132/132621.jpg,500,335,french bread,32,6,470,309
132631.jpg,UECFOOD256/132/132631.jpg,577,433,french bread,9,3,569,364
13264.jpg,UECFOOD256/67/13264.jpg,280,240,omelet,147,0,227,60
132695.jpg,UECFOOD256/194/132695.jpg,500,500,stewed pork leg,20,66,476,439
1327.jpg,UECFOOD256/14/1327.jpg,352,288,roll bread,56,39,297,265
132707.jpg,UECFOOD256/194/132707.jpg,577,433,stewed pork leg,3,3,575,423
13273.jpg,UECFOOD256/69/13273.jpg,384,288,natto,32,185,96,219
132734.jpg,UECFOOD256/132/132734.jpg,577,433,french bread,36,16,571,335
132736.jpg,UECFOOD256/132/132736.jpg,640,303,french bread,16,3,628,299
132737.jpg,UECFOOD256/194/132737.jpg,500,500,stewed pork leg,4,16,425,445
132744.jpg,UECFOOD256/132/132744.jpg,612,407,french bread,1,3,604,398
13276.jpg,UECFOOD256/36/13276.jpg,640,480,miso soup,260,377,496,476
13277.jpg,UECFOOD256/93/13277.jpg,280,373,kinpira-style sauteed burdock,9,31,274,348
13278.jpg,UECFOOD256/93/13278.jpg,656,418,kinpira-style sauteed burdock,37,35,632,399
132785.jpg,UECFOOD256/132/132785.jpg,560,446,french bread,7,42,554,432
13279.jpg,UECFOOD256/93/13279.jpg,342,256,kinpira-style sauteed burdock,16,23,314,238
1328.jpg,UECFOOD256/102/1328.jpg,640,360,okinawa soba,2,0,636,355
13280.jpg,UECFOOD256/93/13280.jpg,500,375,kinpira-style sauteed burdock,8,11,489,356
13281.jpg,UECFOOD256/93/13281.jpg,280,373,kinpira-style sauteed burdock,17,19,272,314
132818.jpg,UECFOOD256/132/132818.jpg,612,407,french bread,3,3,602,398
13282.jpg,UECFOOD256/93/13282.jpg,311,300,kinpira-style sauteed burdock,12,19,289,278
13283.jpg,UECFOOD256/93/13283.jpg,330,245,kinpira-style sauteed burdock,19,11,302,219
13284.jpg,UECFOOD256/93/13284.jpg,300,199,kinpira-style sauteed burdock,31,14,273,180
132842.jpg,UECFOOD256/197/132842.jpg,500,500,Deep Fried Chicken Wing,131,120,409,418
13285.jpg,UECFOOD256/93/13285.jpg,500,375,kinpira-style sauteed burdock,19,28,445,348
13286.jpg,UECFOOD256/128/13286.jpg,480,359,minestrone,58,8,457,309
132861.jpg,UECFOOD256/132/132861.jpg,500,375,french bread,6,6,496,328
132868.jpg,UECFOOD256/132/132868.jpg,500,332,french bread,29,1,471,329
13287.jpg,UECFOOD256/93/13287.jpg,300,225,kinpira-style sauteed burdock,31,33,264,195
13288.jpg,UECFOOD256/93/13288.jpg,300,260,kinpira-style sauteed burdock,7,33,288,232
13289.jpg,UECFOOD256/93/13289.jpg,640,480,kinpira-style sauteed burdock,70,98,588,424
1329.jpg,UECFOOD256/14/1329.jpg,450,338,roll bread,0,26,450,283
13290.jpg,UECFOOD256/93/13290.jpg,220,170,kinpira-style sauteed burdock,4,1,214,168
132907.jpg,UECFOOD256/132/132907.jpg,640,309,french bread,4,9,622,297
13291.jpg,UECFOOD256/118/13291.jpg,600,337,waffle,31,9,592,321
13292.jpg,UECFOOD256/118/13292.jpg,577,433,waffle,84,82,535,377
13293.jpg,UECFOOD256/99/13293.jpg,500,375,mixed rice,255,126,497,375
13294.jpg,UECFOOD256/122/13294.jpg,500,500,twice cooked pork,17,16,470,491
13295.jpg,UECFOOD256/93/13295.jpg,500,375,kinpira-style sauteed burdock,78,31,250,141
132956.jpg,UECFOOD256/196/132956.jpg,500,500,fried mussel pancakes,23,22,482,483
132957.jpg,UECFOOD256/196/132957.jpg,500,500,fried mussel pancakes,17,22,467,475
132959.jpg,UECFOOD256/196/132959.jpg,497,502,fried mussel pancakes,17,6,484,491
13296.jpg,UECFOOD256/93/13296.jpg,320,240,kinpira-style sauteed burdock,38,18,306,218
132962.jpg,UECFOOD256/196/132962.jpg,449,338,fried mussel pancakes,12,9,433,329
132963.jpg,UECFOOD256/196/132963.jpg,500,500,fried mussel pancakes,9,12,484,485
13297.jpg,UECFOOD256/93/13297.jpg,500,375,kinpira-style sauteed burdock,314,159,493,372
132975.jpg,UECFOOD256/196/132975.jpg,500,500,fried mussel pancakes,6,12,490,483
132977.jpg,UECFOOD256/196/132977.jpg,500,500,fried mussel pancakes,37,18,459,477
132979.jpg,UECFOOD256/196/132979.jpg,500,500,fried mussel pancakes,31,22,465,468
13298.jpg,UECFOOD256/93/13298.jpg,640,480,kinpira-style sauteed burdock,96,60,534,406
132985.jpg,UECFOOD256/196/132985.jpg,500,500,fried mussel pancakes,15,139,485,485
13299.jpg,UECFOOD256/93/13299.jpg,500,332,kinpira-style sauteed burdock,18,39,471,322
132994.jpg,UECFOOD256/196/132994.jpg,577,433,fried mussel pancakes,5,7,569,423
132996.jpg,UECFOOD256/196/132996.jpg,500,500,fried mussel pancakes,7,29,493,481
133.jpg,UECFOOD256/2/133.jpg,200,150,eels on rice,0,0,200,150
1330.jpg,UECFOOD256/14/1330.jpg,256,192,roll bread,36,0,248,192
13300.jpg,UECFOOD256/93/13300.jpg,400,300,kinpira-style sauteed burdock,24,1,385,281
133003.jpg,UECFOOD256/196/133003.jpg,500,500,fried mussel pancakes,9,16,481,481
133006.jpg,UECFOOD256/196/133006.jpg,500,500,fried mussel pancakes,6,4,485,493
13301.jpg,UECFOOD256/93/13301.jpg,333,500,kinpira-style sauteed burdock,34,176,324,426
133017.jpg,UECFOOD256/199/133017.jpg,612,408,Rice with roast duck,116,68,545,326
13302.jpg,UECFOOD256/93/13302.jpg,600,450,kinpira-style sauteed burdock,32,60,567,417
13303.jpg,UECFOOD256/93/13303.jpg,500,375,kinpira-style sauteed burdock,137,53,258,155
133030.jpg,UECFOOD256/199/133030.jpg,612,408,Rice with roast duck,1,30,457,368
133034.jpg,UECFOOD256/196/133034.jpg,500,500,fried mussel pancakes,6,6,490,489
13304.jpg,UECFOOD256/112/13304.jpg,640,360,kushikatu,26,1,634,346
133043.jpg,UECFOOD256/196/133043.jpg,500,500,fried mussel pancakes,9,20,467,485
13305.jpg,UECFOOD256/122/13305.jpg,500,500,twice cooked pork,23,27,485,483
133056.jpg,UECFOOD256/196/133056.jpg,500,500,fried mussel pancakes,10,37,478,481
13306.jpg,UECFOOD256/93/13306.jpg,375,500,kinpira-style sauteed burdock,23,77,350,428
133064.jpg,UECFOOD256/199/133064.jpg,612,408,Rice with roast duck,57,30,560,399
133065.jpg,UECFOOD256/196/133065.jpg,500,500,fried mussel pancakes,10,10,489,489
13307.jpg,UECFOOD256/93/13307.jpg,300,225,kinpira-style sauteed burdock,1,21,244,218
133071.jpg,UECFOOD256/199/133071.jpg,612,408,Rice with roast duck,45,17,592,380
133077.jpg,UECFOOD256/196/133077.jpg,500,500,fried mussel pancakes,17,35,481,489
13308.jpg,UECFOOD256/93/13308.jpg,500,375,kinpira-style sauteed burdock,28,0,459,330
133083.jpg,UECFOOD256/199/133083.jpg,612,408,Rice with roast duck,91,40,497,341
133086.jpg,UECFOOD256/196/133086.jpg,500,500,fried mussel pancakes,28,39,473,458
13309.jpg,UECFOOD256/112/13309.jpg,432,578,kushikatu,10,180,411,496
133096.jpg,UECFOOD256/199/133096.jpg,612,408,Rice with roast duck,40,20,604,399
133099.jpg,UECFOOD256/200/133099.jpg,500,500,Rice crispy pork,64,29,484,410
1331.jpg,UECFOOD256/14/1331.jpg,256,192,roll bread,32,0,233,192
13310.jpg,UECFOOD256/93/13310.jpg,240,320,kinpira-style sauteed burdock,8,72,234,264
13311.jpg,UECFOOD256/93/13311.jpg,300,400,kinpira-style sauteed burdock,11,65,292,360
13312.jpg,UECFOOD256/93/13312.jpg,458,650,kinpira-style sauteed burdock,0,84,454,645
133123.jpg,UECFOOD256/196/133123.jpg,500,500,fried mussel pancakes,18,27,468,472
13313.jpg,UECFOOD256/128/13313.jpg,640,360,minestrone,34,12,576,352
133131.jpg,UECFOOD256/196/133131.jpg,500,500,fried mussel pancakes,31,58,470,464
133136.jpg,UECFOOD256/199/133136.jpg,612,408,Rice with roast duck,66,42,589,394
13314.jpg,UECFOOD256/93/13314.jpg,240,320,kinpira-style sauteed burdock,0,48,236,300
133143.jpg,UECFOOD256/196/133143.jpg,500,500,fried mussel pancakes,9,6,490,487
133144.jpg,UECFOOD256/200/133144.jpg,500,500,Rice crispy pork,15,18,489,491
133145.jpg,UECFOOD256/199/133145.jpg,612,408,Rice with roast duck,43,27,577,385
13315.jpg,UECFOOD256/93/13315.jpg,309,217,kinpira-style sauteed burdock,73,47,252,182
133150.jpg,UECFOOD256/196/133150.jpg,500,500,fried mussel pancakes,7,8,492,487
133152.jpg,UECFOOD256/199/133152.jpg,612,408,Rice with roast duck,53,57,571,362
133155.jpg,UECFOOD256/200/133155.jpg,500,500,Rice crispy pork,31,31,471,477
13316.jpg,UECFOOD256/93/13316.jpg,150,150,kinpira-style sauteed burdock,30,31,126,106
133163.jpg,UECFOOD256/196/133163.jpg,500,500,fried mussel pancakes,14,29,481,479
133164.jpg,UECFOOD256/200/133164.jpg,500,500,Rice crispy pork,7,14,479,462
13317.jpg,UECFOOD256/93/13317.jpg,450,337,kinpira-style sauteed burdock,17,14,450,337
133178.jpg,UECFOOD256/200/133178.jpg,500,500,Rice crispy pork,21,18,492,485
13318.jpg,UECFOOD256/93/13318.jpg,500,375,kinpira-style sauteed burdock,36,53,244,181
133186.jpg,UECFOOD256/199/133186.jpg,612,408,Rice with roast duck,66,47,548,351
133187.jpg,UECFOOD256/200/133187.jpg,500,500,Rice crispy pork,20,39,484,468
13319.jpg,UECFOOD256/93/13319.jpg,500,375,kinpira-style sauteed burdock,380,75,486,155
133193.jpg,UECFOOD256/200/133193.jpg,500,500,Rice crispy pork,21,37,473,470
1332.jpg,UECFOOD256/14/1332.jpg,330,367,roll bread,38,144,313,333
13320.jpg,UECFOOD256/93/13320.jpg,510,383,kinpira-style sauteed burdock,85,56,441,296
133201.jpg,UECFOOD256/199/133201.jpg,612,408,Rice with roast duck,118,105,535,333
13321.jpg,UECFOOD256/93/13321.jpg,500,334,kinpira-style sauteed burdock,96,70,415,238
133216.jpg,UECFOOD256/199/133216.jpg,612,408,Rice with roast duck,91,79,537,370
13322.jpg,UECFOOD256/93/13322.jpg,400,300,kinpira-style sauteed burdock,20,13,367,283
133229.jpg,UECFOOD256/199/133229.jpg,612,408,Rice with roast duck,107,88,516,357
13323.jpg,UECFOOD256/93/13323.jpg,375,500,kinpira-style sauteed burdock,1,145,375,410
133235.jpg,UECFOOD256/200/133235.jpg,500,500,Rice crispy pork,7,20,482,468
13324.jpg,UECFOOD256/93/13324.jpg,800,530,kinpira-style sauteed burdock,0,44,800,530
133242.jpg,UECFOOD256/199/133242.jpg,500,500,Rice with roast duck,18,33,490,491
133243.jpg,UECFOOD256/200/133243.jpg,500,500,Rice crispy pork,35,83,468,475
133249.jpg,UECFOOD256/199/133249.jpg,612,408,Rice with roast duck,28,28,604,389
13325.jpg,UECFOOD256/69/13325.jpg,500,375,natto,305,205,431,330
133259.jpg,UECFOOD256/196/133259.jpg,500,500,fried mussel pancakes,15,58,485,447
13326.jpg,UECFOOD256/93/13326.jpg,500,375,kinpira-style sauteed burdock,18,51,500,375
133262.jpg,UECFOOD256/196/133262.jpg,500,500,fried mussel pancakes,14,29,476,481
133264.jpg,UECFOOD256/196/133264.jpg,578,432,fried mussel pancakes,21,14,552,410
133266.jpg,UECFOOD256/196/133266.jpg,500,500,fried mussel pancakes,7,12,487,485
133269.jpg,UECFOOD256/196/133269.jpg,500,500,fried mussel pancakes,6,2,493,491
13327.jpg,UECFOOD256/93/13327.jpg,500,375,kinpira-style sauteed burdock,78,178,244,363
133273.jpg,UECFOOD256/200/133273.jpg,500,500,Rice crispy pork,31,104,471,462
133279.jpg,UECFOOD256/200/133279.jpg,578,432,Rice crispy pork,63,43,505,414
13328.jpg,UECFOOD256/93/13328.jpg,600,450,kinpira-style sauteed burdock,69,43,600,450
133286.jpg,UECFOOD256/200/133286.jpg,500,500,Rice crispy pork,14,14,485,483
13329.jpg,UECFOOD256/93/13329.jpg,500,375,kinpira-style sauteed burdock,136,182,297,375
133294.jpg,UECFOOD256/199/133294.jpg,578,432,Rice with roast duck,37,70,498,370
1333.jpg,UECFOOD256/14/1333.jpg,240,320,roll bread,10,98,198,250
13330.jpg,UECFOOD256/93/13330.jpg,480,640,kinpira-style sauteed burdock,1,129,480,560
133303.jpg,UECFOOD256/199/133303.jpg,500,500,Rice with roast duck,40,12,464,385
13331.jpg,UECFOOD256/93/13331.jpg,500,375,kinpira-style sauteed burdock,59,65,189,158
13332.jpg,UECFOOD256/93/13332.jpg,640,480,kinpira-style sauteed burdock,68,76,606,434
13333.jpg,UECFOOD256/93/13333.jpg,500,375,kinpira-style sauteed burdock,88,31,283,155
13334.jpg,UECFOOD256/93/13334.jpg,640,480,kinpira-style sauteed burdock,8,0,636,464
133349.jpg,UECFOOD256/199/133349.jpg,500,500,Rice with roast duck,28,77,450,422
13335.jpg,UECFOOD256/93/13335.jpg,600,450,kinpira-style sauteed burdock,32,60,561,412
133355.jpg,UECFOOD256/199/133355.jpg,500,500,Rice with roast duck,40,33,475,460
13336.jpg,UECFOOD256/93/13336.jpg,350,263,kinpira-style sauteed burdock,17,35,336,243
13337.jpg,UECFOOD256/93/13337.jpg,240,400,kinpira-style sauteed burdock,1,37,236,390
13338.jpg,UECFOOD256/93/13338.jpg,448,298,kinpira-style sauteed burdock,48,20,437,291
13339.jpg,UECFOOD256/93/13339.jpg,280,380,kinpira-style sauteed burdock,0,69,280,315
1334.jpg,UECFOOD256/14/1334.jpg,261,307,roll bread,11,129,194,302
13340.jpg,UECFOOD256/93/13340.jpg,700,465,kinpira-style sauteed burdock,178,115,505,386
13341.jpg,UECFOOD256/93/13341.jpg,400,300,kinpira-style sauteed burdock,24,42,393,272
133415.jpg,UECFOOD256/205/133415.jpg,500,500,coconut milk soup,21,50,465,472
133416.jpg,UECFOOD256/202/133416.jpg,500,500,Chicken Rice Curry With Coconut,9,16,489,483
133417.jpg,UECFOOD256/202/133417.jpg,500,500,Chicken Rice Curry With Coconut,14,18,487,487
13342.jpg,UECFOOD256/93/13342.jpg,500,335,kinpira-style sauteed burdock,3,67,451,320
13343.jpg,UECFOOD256/26/13343.jpg,368,276,fried noodle,0,0,368,275
133438.jpg,UECFOOD256/205/133438.jpg,500,500,coconut milk soup,32,37,485,466
13344.jpg,UECFOOD256/93/13344.jpg,500,331,kinpira-style sauteed burdock,37,22,480,329
133443.jpg,UECFOOD256/205/133443.jpg,591,422,coconut milk soup,14,15,581,407
133444.jpg,UECFOOD256/205/133444.jpg,500,500,coconut milk soup,9,20,482,447
13345.jpg,UECFOOD256/93/13345.jpg,400,300,kinpira-style sauteed burdock,20,0,381,275
133456.jpg,UECFOOD256/202/133456.jpg,577,433,Chicken Rice Curry With Coconut,12,7,560,423
133457.jpg,UECFOOD256/202/133457.jpg,500,500,Chicken Rice Curry With Coconut,17,14,479,479
13346.jpg,UECFOOD256/93/13346.jpg,330,245,kinpira-style sauteed burdock,16,14,317,211
133468.jpg,UECFOOD256/204/133468.jpg,577,433,Egg Noodle In Chicken Yellow Curry,90,95,562,427
13347.jpg,UECFOOD256/93/13347.jpg,389,519,kinpira-style sauteed burdock,7,33,377,430
133475.jpg,UECFOOD256/204/133475.jpg,610,409,Egg Noodle In Chicken Yellow Curry,45,97,562,386
13348.jpg,UECFOOD256/93/13348.jpg,400,300,kinpira-style sauteed burdock,0,15,400,300
133482.jpg,UECFOOD256/202/133482.jpg,500,500,Chicken Rice Curry With Coconut,15,12,489,485
133483.jpg,UECFOOD256/204/133483.jpg,591,422,Egg Noodle In Chicken Yellow Curry,59,29,454,385
133485.jpg,UECFOOD256/202/133485.jpg,500,500,Chicken Rice Curry With Coconut,14,62,487,460
133489.jpg,UECFOOD256/202/133489.jpg,500,500,Chicken Rice Curry With Coconut,9,10,484,489
13349.jpg,UECFOOD256/93/13349.jpg,280,373,kinpira-style sauteed burdock,2,14,279,336
133497.jpg,UECFOOD256/202/133497.jpg,500,500,Chicken Rice Curry With Coconut,18,16,481,475
1335.jpg,UECFOOD256/14/1335.jpg,200,157,roll bread,29,0,159,152
13350.jpg,UECFOOD256/93/13350.jpg,450,338,kinpira-style sauteed burdock,69,11,418,296
133500.jpg,UECFOOD256/204/133500.jpg,577,433,Egg Noodle In Chicken Yellow Curry,57,12,508,422
133501.jpg,UECFOOD256/202/133501.jpg,500,500,Chicken Rice Curry With Coconut,20,27,473,468
13351.jpg,UECFOOD256/93/13351.jpg,420,315,kinpira-style sauteed burdock,0,40,418,312
133515.jpg,UECFOOD256/202/133515.jpg,500,500,Chicken Rice Curry With Coconut,21,68,478,416
13352.jpg,UECFOOD256/128/13352.jpg,433,577,minestrone,27,57,424,540
133522.jpg,UECFOOD256/202/133522.jpg,500,500,Chicken Rice Curry With Coconut,4,16,487,493
133523.jpg,UECFOOD256/204/133523.jpg,611,408,Egg Noodle In Chicken Yellow Curry,168,69,599,391
13353.jpg,UECFOOD256/93/13353.jpg,400,300,kinpira-style sauteed burdock,34,26,384,273
13354.jpg,UECFOOD256/93/13354.jpg,600,450,kinpira-style sauteed burdock,0,6,364,441
133540.jpg,UECFOOD256/204/133540.jpg,611,408,Egg Noodle In Chicken Yellow Curry,9,27,567,401
133542.jpg,UECFOOD256/202/133542.jpg,500,500,Chicken Rice Curry With Coconut,18,27,481,479
133545.jpg,UECFOOD256/202/133545.jpg,500,500,Chicken Rice Curry With Coconut,65,4,443,493
133547.jpg,UECFOOD256/204/133547.jpg,577,433,Egg Noodle In Chicken Yellow Curry,75,54,522,416
13355.jpg,UECFOOD256/93/13355.jpg,600,450,kinpira-style sauteed burdock,72,51,591,397
13356.jpg,UECFOOD256/118/13356.jpg,500,500,waffle,9,8,495,493
133566.jpg,UECFOOD256/202/133566.jpg,500,500,Chicken Rice Curry With Coconut,7,10,481,489
13357.jpg,UECFOOD256/93/13357.jpg,640,427,kinpira-style sauteed burdock,0,133,580,424
133570.jpg,UECFOOD256/202/133570.jpg,500,500,Chicken Rice Curry With Coconut,25,18,473,485
133571.jpg,UECFOOD256/202/133571.jpg,600,400,Chicken Rice Curry With Coconut,9,13,579,386
133573.jpg,UECFOOD256/202/133573.jpg,500,500,Chicken Rice Curry With Coconut,12,18,476,491
13358.jpg,UECFOOD256/93/13358.jpg,384,288,kinpira-style sauteed burdock,72,5,325,235
133587.jpg,UECFOOD256/202/133587.jpg,500,500,Chicken Rice Curry With Coconut,20,20,476,477
13359.jpg,UECFOOD256/93/13359.jpg,800,600,kinpira-style sauteed burdock,158,133,713,573
133595.jpg,UECFOOD256/202/133595.jpg,500,500,Chicken Rice Curry With Coconut,6,20,495,489
1336.jpg,UECFOOD256/14/1336.jpg,500,225,roll bread,25,10,241,208
13360.jpg,UECFOOD256/93/13360.jpg,420,315,kinpira-style sauteed burdock,0,1,408,315
133602.jpg,UECFOOD256/198/133602.jpg,500,500,Barbecued red pork in sauce with rice,21,45,462,458
13361.jpg,UECFOOD256/93/13361.jpg,800,600,kinpira-style sauteed burdock,126,53,675,513
133614.jpg,UECFOOD256/198/133614.jpg,500,500,Barbecued red pork in sauce with rice,23,43,485,477
13362.jpg,UECFOOD256/93/13362.jpg,450,300,kinpira-style sauteed burdock,7,7,435,293
133621.jpg,UECFOOD256/198/133621.jpg,500,500,Barbecued red pork in sauce with rice,25,29,465,483
13363.jpg,UECFOOD256/93/13363.jpg,261,348,kinpira-style sauteed burdock,7,11,261,316
133632.jpg,UECFOOD256/198/133632.jpg,500,500,Barbecued red pork in sauce with rice,50,66,485,477
133633.jpg,UECFOOD256/198/133633.jpg,577,433,Barbecued red pork in sauce with rice,82,64,425,395
133634.jpg,UECFOOD256/198/133634.jpg,500,500,Barbecued red pork in sauce with rice,42,22,485,475
133637.jpg,UECFOOD256/198/133637.jpg,500,500,Barbecued red pork in sauce with rice,12,27,482,466
13364.jpg,UECFOOD256/93/13364.jpg,400,300,kinpira-style sauteed burdock,20,7,394,285
133647.jpg,UECFOOD256/198/133647.jpg,500,500,Barbecued red pork in sauce with rice,31,35,468,450
13365.jpg,UECFOOD256/93/13365.jpg,470,313,kinpira-style sauteed burdock,99,77,349,216
133658.jpg,UECFOOD256/198/133658.jpg,500,500,Barbecued red pork in sauce with rice,14,29,470,462
13366.jpg,UECFOOD256/93/13366.jpg,380,285,kinpira-style sauteed burdock,1,28,351,275
133660.jpg,UECFOOD256/198/133660.jpg,500,500,Barbecued red pork in sauce with rice,25,83,456,472
133662.jpg,UECFOOD256/198/133662.jpg,500,500,Barbecued red pork in sauce with rice,32,54,457,454
133664.jpg,UECFOOD256/198/133664.jpg,500,500,Barbecued red pork in sauce with rice,10,47,482,472
133668.jpg,UECFOOD256/198/133668.jpg,500,500,Barbecued red pork in sauce with rice,12,22,479,454
13367.jpg,UECFOOD256/93/13367.jpg,800,600,kinpira-style sauteed burdock,6,16,765,566
133670.jpg,UECFOOD256/198/133670.jpg,500,500,Barbecued red pork in sauce with rice,14,6,476,485
133675.jpg,UECFOOD256/198/133675.jpg,500,500,Barbecued red pork in sauce with rice,23,33,467,466
133678.jpg,UECFOOD256/198/133678.jpg,500,500,Barbecued red pork in sauce with rice,34,56,485,445
13368.jpg,UECFOOD256/93/13368.jpg,384,288,kinpira-style sauteed burdock,10,16,374,281
13369.jpg,UECFOOD256/93/13369.jpg,640,480,kinpira-style sauteed burdock,12,16,632,456
133695.jpg,UECFOOD256/198/133695.jpg,500,500,Barbecued red pork in sauce with rice,18,25,493,487
133698.jpg,UECFOOD256/198/133698.jpg,500,500,Barbecued red pork in sauce with rice,14,41,465,406
133699.jpg,UECFOOD256/198/133699.jpg,500,500,Barbecued red pork in sauce with rice,23,37,484,452
1337.jpg,UECFOOD256/14/1337.jpg,300,225,roll bread,27,49,279,207
13370.jpg,UECFOOD256/93/13370.jpg,600,450,kinpira-style sauteed burdock,21,22,594,411
13371.jpg,UECFOOD256/93/13371.jpg,450,338,kinpira-style sauteed burdock,25,50,430,302
133710.jpg,UECFOOD256/198/133710.jpg,500,500,Barbecued red pork in sauce with rice,17,14,467,447
133717.jpg,UECFOOD256/198/133717.jpg,500,500,Barbecued red pork in sauce with rice,4,16,485,487
13372.jpg,UECFOOD256/93/13372.jpg,280,373,kinpira-style sauteed burdock,0,89,259,283
13373.jpg,UECFOOD256/93/13373.jpg,294,247,kinpira-style sauteed burdock,18,34,258,199
13374.jpg,UECFOOD256/93/13374.jpg,409,309,kinpira-style sauteed burdock,31,24,394,291
133743.jpg,UECFOOD256/198/133743.jpg,500,500,Barbecued red pork in sauce with rice,26,25,470,468
133747.jpg,UECFOOD256/198/133747.jpg,375,666,Barbecued red pork in sauce with rice,8,219,356,635
13375.jpg,UECFOOD256/93/13375.jpg,800,600,kinpira-style sauteed burdock,0,6,652,561
13376.jpg,UECFOOD256/93/13376.jpg,400,300,kinpira-style sauteed burdock,5,70,289,278
13377.jpg,UECFOOD256/93/13377.jpg,512,384,kinpira-style sauteed burdock,85,8,512,346
13379.jpg,UECFOOD256/45/13379.jpg,500,400,fried fish,0,45,206,185
1338.jpg,UECFOOD256/14/1338.jpg,250,140,roll bread,0,15,250,127
13383.jpg,UECFOOD256/36/13383.jpg,400,300,miso soup,117,151,249,256
13389.jpg,UECFOOD256/58/13389.jpg,640,480,boiled fish,346,128,640,460
1339.jpg,UECFOOD256/14/1339.jpg,315,415,roll bread,22,28,254,283
13390.jpg,UECFOOD256/69/13390.jpg,640,480,natto,0,6,186,190
133909.jpg,UECFOOD256/138/133909.jpg,534,468,inarizushi,38,21,495,425
133920.jpg,UECFOOD256/138/133920.jpg,500,333,inarizushi,73,51,401,292
133936.jpg,UECFOOD256/138/133936.jpg,612,408,inarizushi,3,18,602,406
133942.jpg,UECFOOD256/138/133942.jpg,612,408,inarizushi,1,6,583,399
133960.jpg,UECFOOD256/138/133960.jpg,407,612,inarizushi,3,17,404,596
133968.jpg,UECFOOD256/138/133968.jpg,612,408,inarizushi,26,22,564,404
133978.jpg,UECFOOD256/138/133978.jpg,500,333,inarizushi,92,43,389,274
